datetime,ALLSKY_SFC_SW_DWN,T2M,WS2M,RH2M,PRECTOTCORR
2024-11-21 15:00:00,0.34,23.58,0.35,43.77,0.0
2024-11-21 16:00:00,0.04,22.41,0.15,46.05,0.0
2024-11-21 17:00:00,0.0,21.17,0.46,46.91,0.0
2024-11-21 18:00:00,0.0,19.67,0.76,50.79,0.0
2024-11-21 19:00:00,0.0,18.34,1.02,54.46,0.0
2024-11-21 20:00:00,0.0,16.99,1.13,59.08,0.0
2024-11-21 21:00:00,0.0,15.97,1.15,63.39,0.0
2024-11-21 22:00:00,0.0,15.17,1.17,68.19,0.0
2024-11-21 23:00:00,0.0,14.56,1.25,72.16,0.0
2024-11-22 00:00:00,0.0,14.07,1.34,75.65,0.0
2024-11-22 01:00:00,0.0,13.63,1.4,78.54,0.0
2024-11-22 02:00:00,0.0,13.16,1.38,80.87,0.0
2024-11-22 03:00:00,0.0,12.63,1.28,83.18,0.0
2024-11-22 04:00:00,0.0,12.1,1.18,85.37,0.0
2024-11-22 05:00:00,0.0,11.62,1.09,87.83,0.0
2024-11-22 06:00:00,0.11,11.64,1.04,88.16,0.0
2024-11-22 07:00:00,0.57,13.81,2.02,77.75,0.0
2024-11-22 08:00:00,1.0,15.85,1.69,70.15,0.0
2024-11-22 09:00:00,1.51,19.36,1.68,55.72,0.0
2024-11-22 10:00:00,1.87,22.99,1.52,42.63,0.0
2024-11-22 11:00:00,1.67,24.5,1.34,40.08,0.0
2024-11-22 12:00:00,1.54,25.16,1.41,39.28,0.0
2024-11-22 13:00:00,1.23,25.39,1.46,38.71,0.0
2024-11-22 14:00:00,0.8,24.97,1.46,39.67,0.0
2024-11-22 15:00:00,0.36,23.85,1.02,46.45,0.0
2024-11-22 16:00:00,0.04,21.6,0.81,55.35,0.0
2024-11-22 17:00:00,0.0,20.53,0.9,52.29,0.0
2024-11-22 18:00:00,0.0,20.09,0.74,52.34,0.0
2024-11-22 19:00:00,0.0,19.95,0.63,51.52,0.0
2024-11-22 20:00:00,0.0,18.85,0.76,54.74,0.0
2024-11-22 21:00:00,0.0,17.54,1.02,58.96,0.0
2024-11-22 22:00:00,0.0,16.28,1.14,63.25,0.0
2024-11-22 23:00:00,0.0,15.27,1.16,66.62,0.0
2024-11-23 00:00:00,0.0,14.43,1.15,69.63,0.0
2024-11-23 01:00:00,0.0,13.62,1.14,72.77,0.0
2024-11-23 02:00:00,0.0,13.0,1.13,75.15,0.0
2024-11-23 03:00:00,0.0,12.49,1.13,77.28,0.0
2024-11-23 04:00:00,0.0,12.03,1.12,79.69,0.0
2024-11-23 05:00:00,0.0,11.62,1.14,82.4,0.0
2024-11-23 06:00:00,0.12,11.7,1.16,83.66,0.0
2024-11-23 07:00:00,0.59,14.3,2.3,73.57,0.0
2024-11-23 08:00:00,1.08,16.37,2.15,67.2,0.0
2024-11-23 09:00:00,1.56,19.91,2.14,54.98,0.0
2024-11-23 10:00:00,1.87,23.4,1.98,43.12,0.0
2024-11-23 11:00:00,1.82,24.93,1.47,39.76,0.0
2024-11-23 12:00:00,1.69,25.62,1.29,38.56,0.0
2024-11-23 13:00:00,1.34,25.81,1.47,37.77,0.0
2024-11-23 14:00:00,0.86,25.24,1.66,39.7,0.0
2024-11-23 15:00:00,0.4,23.81,1.12,50.46,0.0
2024-11-23 16:00:00,0.04,21.28,0.92,59.35,0.0
2024-11-23 17:00:00,0.0,20.36,1.02,56.76,0.0
2024-11-23 18:00:00,0.0,19.76,1.0,58.38,0.0
2024-11-23 19:00:00,0.0,18.72,1.08,62.52,0.0
2024-11-23 20:00:00,0.0,17.5,1.16,67.27,0.0
2024-11-23 21:00:00,0.0,16.37,1.18,71.42,0.0
2024-11-23 22:00:00,0.0,15.52,1.21,74.49,0.0
2024-11-23 23:00:00,0.0,14.89,1.28,76.71,0.0
2024-11-24 00:00:00,0.0,14.39,1.34,78.43,0.0
2024-11-24 01:00:00,0.0,13.93,1.37,80.29,0.0
2024-11-24 02:00:00,0.0,13.49,1.37,82.11,0.0
2024-11-24 03:00:00,0.0,13.07,1.32,83.98,0.0
2024-11-24 04:00:00,0.0,12.67,1.24,86.13,0.0
2024-11-24 05:00:00,0.0,12.3,1.2,88.41,0.0
2024-11-24 06:00:00,0.12,12.36,1.2,88.8,0.0
2024-11-24 07:00:00,0.58,14.85,2.33,78.02,0.0
2024-11-24 08:00:00,1.13,16.89,2.48,70.75,0.0
2024-11-24 09:00:00,1.62,20.31,2.57,58.58,0.0
2024-11-24 10:00:00,1.94,23.63,2.85,45.08,0.0
2024-11-24 11:00:00,1.88,25.23,2.62,39.58,0.0
2024-11-24 12:00:00,1.73,26.1,2.56,37.03,0.0
2024-11-24 13:00:00,1.37,26.32,2.63,36.43,0.0
2024-11-24 14:00:00,0.89,25.81,2.52,38.59,0.0
2024-11-24 15:00:00,0.41,23.97,1.49,50.69,0.0
2024-11-24 16:00:00,0.04,20.62,1.18,60.19,0.0
2024-11-24 17:00:00,0.0,18.69,1.29,62.78,0.0
2024-11-24 18:00:00,0.0,17.86,1.35,64.77,0.0
2024-11-24 19:00:00,0.0,17.11,1.34,66.96,0.0
2024-11-24 20:00:00,0.0,16.42,1.31,69.38,0.0
2024-11-24 21:00:00,0.0,15.83,1.3,71.41,0.0
2024-11-24 22:00:00,0.0,15.3,1.34,73.43,0.0
2024-11-24 23:00:00,0.0,14.83,1.43,75.3,0.0
2024-11-25 00:00:00,0.0,14.41,1.53,77.28,0.0
2024-11-25 01:00:00,0.0,13.98,1.59,79.57,0.0
2024-11-25 02:00:00,0.0,13.52,1.61,82.3,0.0
2024-11-25 03:00:00,0.0,13.08,1.63,85.03,0.0
2024-11-25 04:00:00,0.0,12.61,1.65,88.38,0.0
2024-11-25 05:00:00,0.0,12.09,1.58,91.94,0.0
2024-11-25 06:00:00,0.13,12.11,1.68,92.2,0.0
2024-11-25 07:00:00,0.69,14.4,2.87,80.6,0.0
2024-11-25 08:00:00,1.24,16.62,2.29,71.86,0.0
2024-11-25 09:00:00,1.78,20.03,2.45,59.17,0.0
2024-11-25 10:00:00,2.13,23.16,2.99,48.25,0.0
2024-11-25 11:00:00,2.04,25.9,3.52,38.39,0.0
2024-11-25 12:00:00,1.9,27.37,3.71,33.24,0.0
2024-11-25 13:00:00,1.52,27.82,3.72,30.86,0.0
2024-11-25 14:00:00,0.99,27.25,3.22,32.28,0.0
2024-11-25 15:00:00,0.46,25.34,1.74,44.14,0.0
2024-11-25 16:00:00,0.05,21.47,1.32,53.89,0.0
2024-11-25 17:00:00,0.0,19.3,1.46,56.02,0.0
2024-11-25 18:00:00,0.0,18.38,1.57,58.02,0.0
2024-11-25 19:00:00,0.0,17.6,1.71,60.1,0.0
2024-11-25 20:00:00,0.0,16.88,1.84,62.6,0.0
2024-11-25 21:00:00,0.0,16.15,1.87,65.52,0.0
2024-11-25 22:00:00,0.0,15.38,1.79,69.12,0.0
2024-11-25 23:00:00,0.0,14.7,1.7,72.32,0.0
2024-11-26 00:00:00,0.0,14.05,1.6,75.13,0.0
2024-11-26 01:00:00,0.0,13.43,1.52,77.69,0.0
2024-11-26 02:00:00,0.0,12.85,1.4,79.93,0.0
2024-11-26 03:00:00,0.0,12.3,1.27,82.09,0.0
2024-11-26 04:00:00,0.0,11.85,1.18,83.77,0.0
2024-11-26 05:00:00,0.0,11.45,1.08,85.34,0.0
2024-11-26 06:00:00,0.11,11.49,1.0,85.39,0.0
2024-11-26 07:00:00,0.59,14.22,1.94,73.9,0.0
2024-11-26 08:00:00,1.06,16.44,2.12,66.16,0.0
2024-11-26 09:00:00,1.6,19.77,2.02,56.3,0.0
2024-11-26 10:00:00,2.0,23.84,2.43,39.67,0.0
2024-11-26 11:00:00,1.8,26.29,2.88,30.47,0.0
2024-11-26 12:00:00,1.66,26.99,3.16,28.41,0.0
2024-11-26 13:00:00,1.3,27.03,3.17,28.05,0.0
2024-11-26 14:00:00,0.86,26.53,2.86,29.61,0.0
2024-11-26 15:00:00,0.39,24.65,1.54,42.69,0.0
2024-11-26 16:00:00,0.04,21.03,1.16,52.66,0.0
2024-11-26 17:00:00,0.0,19.16,1.29,53.32,0.0
2024-11-26 18:00:00,0.0,18.15,1.3,55.99,0.0
2024-11-26 19:00:00,0.0,17.15,1.32,59.0,0.0
2024-11-26 20:00:00,0.0,16.3,1.35,61.79,0.0
2024-11-26 21:00:00,0.0,15.55,1.36,64.38,0.0
2024-11-26 22:00:00,0.0,14.89,1.37,67.37,0.0
2024-11-26 23:00:00,0.0,14.27,1.39,70.42,0.0
2024-11-27 00:00:00,0.0,13.72,1.4,73.28,0.0
2024-11-27 01:00:00,0.0,13.2,1.42,75.81,0.0
2024-11-27 02:00:00,0.0,12.68,1.4,78.1,0.0
2024-11-27 03:00:00,0.0,12.13,1.34,80.29,0.0
2024-11-27 04:00:00,0.0,11.59,1.31,82.15,0.0
2024-11-27 05:00:00,0.0,11.08,1.26,83.8,0.0
2024-11-27 06:00:00,0.13,11.03,1.24,83.38,0.0
2024-11-27 07:00:00,0.68,13.68,2.32,70.8,0.0
2024-11-27 08:00:00,1.26,15.74,2.02,63.08,0.0
2024-11-27 09:00:00,1.78,19.2,1.66,51.86,0.0
2024-11-27 10:00:00,2.11,23.53,2.28,34.63,0.0
2024-11-27 11:00:00,2.04,24.92,2.01,31.48,0.0
2024-11-27 12:00:00,1.87,25.49,1.78,30.49,0.0
2024-11-27 13:00:00,1.49,25.55,1.68,30.36,0.0
2024-11-27 14:00:00,1.04,25.14,1.6,31.29,0.0
2024-11-27 15:00:00,0.49,23.87,0.95,40.58,0.0
2024-11-27 16:00:00,0.05,21.72,0.78,45.5,0.0
2024-11-27 17:00:00,0.0,20.63,0.71,43.37,0.0
2024-11-27 18:00:00,0.0,20.53,0.61,42.22,0.0
2024-11-27 19:00:00,0.0,19.95,0.43,43.44,0.0
2024-11-27 20:00:00,0.0,19.62,0.26,43.73,0.0
2024-11-27 21:00:00,0.0,18.76,0.49,45.41,0.0
2024-11-27 22:00:00,0.0,17.34,0.71,49.09,0.0
2024-11-27 23:00:00,0.0,16.3,0.9,51.75,0.0
2024-11-28 00:00:00,0.0,15.35,1.02,54.89,0.0
2024-11-28 01:00:00,0.0,14.39,1.08,58.48,0.0
2024-11-28 02:00:00,0.0,13.51,1.13,62.02,0.0
2024-11-28 03:00:00,0.0,12.76,1.15,65.46,0.0
2024-11-28 04:00:00,0.0,12.26,1.14,67.99,0.0
2024-11-28 05:00:00,0.0,12.19,1.08,68.57,0.0
2024-11-28 06:00:00,0.11,12.7,0.89,66.69,0.0
2024-11-28 07:00:00,0.65,14.55,0.55,64.59,0.0
2024-11-28 08:00:00,1.19,16.39,0.67,56.33,0.0
2024-11-28 09:00:00,1.72,19.64,0.92,48.02,0.0
2024-11-28 10:00:00,2.06,24.07,0.92,34.38,0.0
2024-11-28 11:00:00,1.89,25.43,0.69,31.18,0.0
2024-11-28 12:00:00,1.75,26.04,0.48,29.75,0.0
2024-11-28 13:00:00,1.39,26.16,0.33,29.28,0.0
2024-11-28 14:00:00,0.96,25.87,0.2,29.72,0.0
2024-11-28 15:00:00,0.41,24.84,0.27,35.55,0.0
2024-11-28 16:00:00,0.04,23.3,0.32,38.51,0.0
2024-11-28 17:00:00,0.0,22.15,0.4,37.85,0.0
2024-11-28 18:00:00,0.0,21.3,0.5,39.45,0.0
2024-11-28 19:00:00,0.0,20.4,0.62,41.46,0.0
2024-11-28 20:00:00,0.0,19.65,0.66,42.81,0.0
2024-11-28 21:00:00,0.0,19.25,0.58,42.96,0.0
2024-11-28 22:00:00,0.0,18.66,0.49,43.97,0.0
2024-11-28 23:00:00,0.0,17.86,0.63,45.44,0.0
2024-11-29 00:00:00,0.0,16.66,0.78,48.6,0.0
2024-11-29 01:00:00,0.0,15.63,0.93,51.62,0.0
2024-11-29 02:00:00,0.0,14.81,1.06,54.42,0.0
2024-11-29 03:00:00,0.0,13.75,1.15,58.79,0.0
2024-11-29 04:00:00,0.0,12.64,1.21,63.88,0.0
2024-11-29 05:00:00,0.0,11.9,1.22,67.78,0.0
2024-11-29 06:00:00,0.09,11.9,1.15,68.98,0.0
2024-11-29 07:00:00,0.57,14.97,1.15,63.0,0.0
2024-11-29 08:00:00,1.03,17.28,0.89,53.25,0.0
2024-11-29 09:00:00,1.52,20.49,0.09,46.04,0.0
2024-11-29 10:00:00,1.84,24.62,0.95,34.46,0.0
2024-11-29 11:00:00,1.79,25.64,1.23,31.33,0.0
2024-11-29 12:00:00,1.66,26.07,1.18,29.93,0.0
2024-11-29 13:00:00,1.33,26.08,1.01,29.18,0.0
2024-11-29 14:00:00,0.93,25.66,0.84,29.42,0.0
2024-11-29 15:00:00,0.39,24.53,0.55,37.16,0.0
2024-11-29 16:00:00,0.04,22.32,0.66,40.34,0.0
2024-11-29 17:00:00,0.0,20.57,0.89,41.37,0.0
2024-11-29 18:00:00,0.0,19.35,1.09,44.5,0.0
2024-11-29 19:00:00,0.0,17.88,1.21,49.12,0.0
2024-11-29 20:00:00,0.0,16.54,1.28,53.83,0.0
2024-11-29 21:00:00,0.0,15.37,1.3,58.38,0.0
2024-11-29 22:00:00,0.0,14.38,1.3,62.7,0.0
2024-11-29 23:00:00,0.0,13.6,1.36,66.84,0.0
2024-11-30 00:00:00,0.0,13.04,1.44,70.9,0.0
2024-11-30 01:00:00,0.0,12.62,1.56,74.28,0.0
2024-11-30 02:00:00,0.0,12.24,1.64,77.05,0.0
2024-11-30 03:00:00,0.0,11.78,1.6,79.54,0.0
2024-11-30 04:00:00,0.0,11.3,1.49,81.9,0.0
2024-11-30 05:00:00,0.0,10.86,1.32,83.89,0.0
2024-11-30 06:00:00,0.09,10.85,1.19,83.75,0.0
2024-11-30 07:00:00,0.5,13.4,2.32,72.0,0.0
2024-11-30 08:00:00,1.03,15.48,2.08,64.51,0.0
2024-11-30 09:00:00,1.4,19.02,1.8,53.15,0.0
2024-11-30 10:00:00,1.71,23.26,1.59,38.3,0.0
2024-11-30 11:00:00,1.85,24.77,1.26,35.25,0.0
2024-11-30 12:00:00,1.71,25.49,1.22,34.36,0.0
2024-11-30 13:00:00,1.35,25.72,1.37,33.86,0.0
2024-11-30 14:00:00,0.87,25.27,1.38,34.94,0.0
2024-11-30 15:00:00,0.4,23.91,0.83,44.69,0.0
2024-11-30 16:00:00,0.04,21.76,0.83,49.02,0.0
2024-11-30 17:00:00,0.0,20.45,0.96,48.33,0.0
2024-11-30 18:00:00,0.0,19.23,1.08,51.38,0.0
2024-11-30 19:00:00,0.0,17.79,1.18,55.56,0.0
2024-11-30 20:00:00,0.0,16.32,1.23,60.23,0.0
2024-11-30 21:00:00,0.0,15.23,1.28,63.57,0.0
2024-11-30 22:00:00,0.0,14.49,1.37,65.7,0.0
2024-11-30 23:00:00,0.0,13.89,1.47,67.59,0.0
2024-12-01 00:00:00,0.0,13.37,1.55,69.49,0.0
2024-12-01 01:00:00,0.0,12.92,1.65,71.24,0.0
2024-12-01 02:00:00,0.0,12.5,1.69,72.89,0.0
2024-12-01 03:00:00,0.0,12.02,1.63,75.0,0.0
2024-12-01 04:00:00,0.0,11.51,1.44,77.35,0.0
2024-12-01 05:00:00,0.0,11.04,1.24,79.71,0.0
2024-12-01 06:00:00,0.09,11.04,1.15,80.14,0.0
2024-12-01 07:00:00,0.54,13.67,2.16,68.98,0.0
2024-12-01 08:00:00,1.1,15.88,1.84,61.8,0.0
2024-12-01 09:00:00,1.5,19.5,1.5,51.51,0.0
2024-12-01 10:00:00,1.84,23.72,1.4,38.84,0.0
2024-12-01 11:00:00,1.77,25.01,1.03,36.21,0.0
2024-12-01 12:00:00,1.65,25.63,0.95,34.95,0.0
2024-12-01 13:00:00,1.32,25.82,0.92,34.18,0.0
2024-12-01 14:00:00,0.94,25.39,1.02,34.69,0.0
2024-12-01 15:00:00,0.4,24.23,0.86,40.15,0.0
2024-12-01 16:00:00,0.04,21.76,0.8,49.42,0.0
2024-12-01 17:00:00,0.0,20.01,1.04,50.03,0.0
2024-12-01 18:00:00,0.0,18.46,1.17,54.55,0.0
2024-12-01 19:00:00,0.0,16.99,1.23,59.07,0.0
2024-12-01 20:00:00,0.0,15.86,1.26,62.35,0.0
2024-12-01 21:00:00,0.0,15.05,1.29,64.76,0.0
2024-12-01 22:00:00,0.0,14.34,1.31,67.51,0.0
2024-12-01 23:00:00,0.0,13.69,1.31,70.3,0.0
2024-12-02 00:00:00,0.0,13.12,1.28,72.95,0.0
2024-12-02 01:00:00,0.0,12.62,1.27,75.26,0.0
2024-12-02 02:00:00,0.0,12.19,1.25,77.41,0.0
2024-12-02 03:00:00,0.0,11.83,1.27,79.38,0.0
2024-12-02 04:00:00,0.0,11.51,1.31,81.22,0.0
2024-12-02 05:00:00,0.0,11.19,1.27,83.14,0.0
2024-12-02 06:00:00,0.09,11.23,1.23,83.58,0.0
2024-12-02 07:00:00,0.58,14.1,2.3,71.27,0.0
2024-12-02 08:00:00,1.11,16.25,1.94,64.0,0.0
2024-12-02 09:00:00,1.63,19.69,1.46,53.65,0.0
2024-12-02 10:00:00,1.97,23.68,1.23,40.28,0.0
2024-12-02 11:00:00,1.89,24.74,0.91,37.82,0.0
2024-12-02 12:00:00,1.77,25.27,0.69,36.46,0.0
2024-12-02 13:00:00,1.43,25.41,0.54,35.69,0.0
2024-12-02 14:00:00,0.99,25.22,0.4,36.14,0.0
2024-12-02 15:00:00,0.41,24.34,0.2,42.21,0.0
2024-12-02 16:00:00,0.04,23.08,0.26,43.8,0.0
2024-12-02 17:00:00,0.0,21.93,0.47,44.27,0.0
2024-12-02 18:00:00,0.0,21.02,0.65,45.5,0.0
2024-12-02 19:00:00,0.0,19.99,0.8,47.43,0.0
2024-12-02 20:00:00,0.0,18.99,0.92,49.25,0.0
2024-12-02 21:00:00,0.0,18.22,1.05,50.32,0.0
2024-12-02 22:00:00,0.0,17.19,1.16,52.63,0.0
2024-12-02 23:00:00,0.0,16.06,1.23,55.85,0.0
2024-12-03 00:00:00,0.0,14.98,1.25,59.75,0.0
2024-12-03 01:00:00,0.0,14.02,1.23,63.96,0.0
2024-12-03 02:00:00,0.0,13.27,1.23,67.98,0.0
2024-12-03 03:00:00,0.0,12.72,1.22,71.44,0.0
2024-12-03 04:00:00,0.0,12.29,1.2,74.29,0.0
2024-12-03 05:00:00,0.0,11.95,1.17,76.59,0.0
2024-12-03 06:00:00,0.09,11.94,1.13,77.26,0.0
2024-12-03 07:00:00,0.57,15.04,1.81,66.53,0.0
2024-12-03 08:00:00,1.1,17.46,2.25,58.08,0.0
2024-12-03 09:00:00,1.6,20.74,1.98,50.21,0.0
2024-12-03 10:00:00,1.93,25.33,2.38,35.55,0.0
2024-12-03 11:00:00,1.96,27.12,2.4,30.98,0.0
2024-12-03 12:00:00,1.84,27.99,2.41,28.32,0.0
2024-12-03 13:00:00,1.47,28.19,2.5,27.01,0.0
2024-12-03 14:00:00,0.96,27.49,2.44,28.69,0.0
2024-12-03 15:00:00,0.42,25.41,1.43,41.34,0.0
2024-12-03 16:00:00,0.04,21.33,1.2,52.32,0.0
2024-12-03 17:00:00,0.0,19.19,1.33,54.8,0.0
2024-12-03 18:00:00,0.0,18.21,1.35,57.92,0.0
2024-12-03 19:00:00,0.0,17.37,1.37,60.78,0.0
2024-12-03 20:00:00,0.0,16.65,1.4,63.14,0.0
2024-12-03 21:00:00,0.0,16.01,1.42,65.24,0.0
2024-12-03 22:00:00,0.0,15.43,1.44,67.24,0.0
2024-12-03 23:00:00,0.0,14.92,1.51,68.9,0.0
2024-12-04 00:00:00,0.0,14.5,1.63,70.3,0.0
2024-12-04 01:00:00,0.0,14.15,1.82,71.6,0.0
2024-12-04 02:00:00,0.0,13.8,1.98,73.03,0.0
2024-12-04 03:00:00,0.0,13.35,2.04,74.77,0.0
2024-12-04 04:00:00,0.0,12.84,2.03,76.76,0.0
2024-12-04 05:00:00,0.0,12.3,1.96,78.66,0.0
2024-12-04 06:00:00,0.11,12.22,2.02,78.33,0.0
2024-12-04 07:00:00,0.72,14.87,3.37,66.31,0.0
2024-12-04 08:00:00,1.38,17.77,3.1,56.79,0.0
2024-12-04 09:00:00,1.93,21.81,3.17,45.49,0.0
2024-12-04 10:00:00,2.28,25.75,4.39,33.37,0.0
2024-12-04 11:00:00,2.37,27.79,4.68,28.81,0.0
2024-12-04 12:00:00,2.23,28.71,4.75,27.36,0.0
2024-12-04 13:00:00,1.86,28.86,4.75,27.35,0.0
2024-12-04 14:00:00,1.28,28.22,4.52,28.83,0.0
2024-12-04 15:00:00,0.6,26.47,3.24,35.24,0.0
2024-12-04 16:00:00,0.06,22.09,1.83,48.22,0.0
2024-12-04 17:00:00,0.0,19.65,1.88,52.93,0.0
2024-12-04 18:00:00,0.0,18.77,2.03,55.21,0.0
2024-12-04 19:00:00,0.0,17.94,2.14,57.96,0.0
2024-12-04 20:00:00,0.0,17.19,2.22,60.7,0.0
2024-12-04 21:00:00,0.0,16.53,2.26,63.39,0.0
2024-12-04 22:00:00,0.0,15.94,2.31,65.82,0.0
2024-12-04 23:00:00,0.0,15.42,2.38,67.87,0.0
2024-12-05 00:00:00,0.0,14.88,2.39,69.98,0.0
2024-12-05 01:00:00,0.0,14.3,2.34,72.16,0.0
2024-12-05 02:00:00,0.0,13.71,2.25,74.36,0.0
2024-12-05 03:00:00,0.0,13.09,2.11,76.68,0.0
2024-12-05 04:00:00,0.0,12.49,1.94,78.98,0.0
2024-12-05 05:00:00,0.0,11.9,1.77,81.22,0.0
2024-12-05 06:00:00,0.11,11.82,1.74,81.34,0.0
2024-12-05 07:00:00,0.73,14.58,3.08,68.92,0.0
2024-12-05 08:00:00,1.4,17.22,2.68,60.28,0.0
2024-12-05 09:00:00,1.95,21.56,2.77,45.47,0.0
2024-12-05 10:00:00,2.31,25.56,4.27,29.77,0.0
2024-12-05 11:00:00,2.34,26.66,4.66,27.69,0.0
2024-12-05 12:00:00,2.2,27.15,4.77,26.66,0.0
2024-12-05 13:00:00,1.82,27.15,4.69,26.33,0.0
2024-12-05 14:00:00,1.24,26.46,4.31,27.49,0.0
2024-12-05 15:00:00,0.58,24.84,3.07,33.66,0.0
2024-12-05 16:00:00,0.06,20.56,1.6,48.18,0.0
2024-12-05 17:00:00,0.0,18.1,1.57,53.34,0.0
2024-12-05 18:00:00,0.0,17.17,1.58,55.95,0.0
2024-12-05 19:00:00,0.0,16.32,1.55,58.57,0.0
2024-12-05 20:00:00,0.0,15.57,1.53,60.92,0.0
2024-12-05 21:00:00,0.0,14.95,1.54,62.94,0.0
2024-12-05 22:00:00,0.0,14.37,1.55,65.05,0.0
2024-12-05 23:00:00,0.0,13.84,1.55,66.81,0.0
2024-12-06 00:00:00,0.0,13.29,1.51,68.49,0.0
2024-12-06 01:00:00,0.0,12.77,1.49,70.08,0.0
2024-12-06 02:00:00,0.0,12.25,1.51,71.81,0.0
2024-12-06 03:00:00,0.0,11.7,1.52,73.75,0.0
2024-12-06 04:00:00,0.0,11.13,1.55,76.23,0.0
2024-12-06 05:00:00,0.0,10.53,1.56,79.35,0.0
2024-12-06 06:00:00,0.11,10.45,1.71,80.83,0.0
2024-12-06 07:00:00,0.72,13.3,3.27,69.42,0.0
2024-12-06 08:00:00,1.39,16.11,2.85,60.73,0.0
2024-12-06 09:00:00,1.95,20.88,3.48,40.98,0.0
2024-12-06 10:00:00,2.3,23.82,3.96,28.79,0.0
2024-12-06 11:00:00,2.35,25.12,3.8,25.56,0.0
2024-12-06 12:00:00,2.21,25.83,3.6,24.14,0.0
2024-12-06 13:00:00,1.83,26.02,3.38,23.62,0.0
2024-12-06 14:00:00,1.26,25.52,3.23,24.46,0.0
2024-12-06 15:00:00,0.6,23.9,2.19,32.52,0.0
2024-12-06 16:00:00,0.06,19.5,1.25,48.03,0.0
2024-12-06 17:00:00,0.0,17.16,1.38,50.84,0.0
2024-12-06 18:00:00,0.0,16.22,1.47,53.23,0.0
2024-12-06 19:00:00,0.0,15.45,1.54,55.84,0.0
2024-12-06 20:00:00,0.0,14.79,1.55,58.66,0.0
2024-12-06 21:00:00,0.0,14.21,1.52,61.59,0.0
2024-12-06 22:00:00,0.0,13.67,1.45,64.38,0.0
2024-12-06 23:00:00,0.0,13.16,1.4,66.97,0.0
2024-12-07 00:00:00,0.0,12.68,1.38,69.1,0.0
2024-12-07 01:00:00,0.0,12.22,1.33,70.77,0.0
2024-12-07 02:00:00,0.0,11.75,1.26,72.65,0.0
2024-12-07 03:00:00,0.0,11.26,1.21,74.69,0.0
2024-12-07 04:00:00,0.0,10.8,1.15,76.79,0.0
2024-12-07 05:00:00,0.0,10.38,1.08,78.89,0.0
2024-12-07 06:00:00,0.1,10.35,0.99,79.61,0.0
2024-12-07 07:00:00,0.69,13.18,1.73,67.97,0.0
2024-12-07 08:00:00,1.34,15.49,1.46,60.28,0.0
2024-12-07 09:00:00,1.88,20.09,1.44,44.51,0.0
2024-12-07 10:00:00,2.22,23.1,1.73,36.0,0.0
2024-12-07 11:00:00,2.21,24.22,1.82,33.52,0.0
2024-12-07 12:00:00,2.06,24.84,1.79,31.71,0.0
2024-12-07 13:00:00,1.67,25.0,1.71,30.53,0.0
2024-12-07 14:00:00,1.12,24.54,1.52,30.43,0.0
2024-12-07 15:00:00,0.52,23.28,0.99,36.16,0.0
2024-12-07 16:00:00,0.05,20.92,0.67,43.3,0.0
2024-12-07 17:00:00,0.0,19.61,0.65,42.3,0.0
2024-12-07 18:00:00,0.0,18.75,0.59,44.29,0.0
2024-12-07 19:00:00,0.0,17.98,0.63,46.12,0.0
2024-12-07 20:00:00,0.0,17.32,0.74,47.53,0.0
2024-12-07 21:00:00,0.0,16.5,0.82,49.56,0.0
2024-12-07 22:00:00,0.0,15.74,0.87,51.94,0.0
2024-12-07 23:00:00,0.0,15.03,0.92,54.54,0.0
2024-12-08 00:00:00,0.0,14.23,0.96,57.82,0.0
2024-12-08 01:00:00,0.0,13.41,0.99,61.5,0.0
2024-12-08 02:00:00,0.0,12.51,1.08,66.01,0.0
2024-12-08 03:00:00,0.0,11.32,1.15,72.37,0.0
2024-12-08 04:00:00,0.0,10.38,1.14,78.09,0.0
2024-12-08 05:00:00,0.0,9.77,1.15,82.04,0.0
2024-12-08 06:00:00,0.08,9.72,1.15,82.9,0.0
2024-12-08 07:00:00,0.55,12.9,2.14,69.11,0.0
2024-12-08 08:00:00,1.06,15.39,2.1,60.3,0.0
2024-12-08 09:00:00,1.54,19.4,2.14,47.08,0.0
2024-12-08 10:00:00,1.84,22.77,2.63,35.31,0.0
2024-12-08 11:00:00,1.82,23.99,2.47,32.56,0.0
2024-12-08 12:00:00,1.66,24.64,2.19,31.28,0.0
2024-12-08 13:00:00,1.31,24.51,1.8,31.55,0.0
2024-12-08 14:00:00,0.86,24.06,1.49,32.66,0.0
2024-12-08 15:00:00,0.36,23.06,0.99,37.73,0.0
2024-12-08 16:00:00,0.04,20.92,0.73,48.05,0.0
2024-12-08 17:00:00,0.0,19.9,0.83,45.92,0.0
2024-12-08 18:00:00,0.0,19.18,0.86,46.82,0.0
2024-12-08 19:00:00,0.0,18.12,0.85,49.27,0.0
2024-12-08 20:00:00,0.0,17.56,0.83,50.02,0.0
2024-12-08 21:00:00,0.0,17.53,0.76,48.92,0.0
2024-12-08 22:00:00,0.0,17.37,0.66,48.29,0.0
2024-12-08 23:00:00,0.0,16.94,0.62,49.12,0.0
2024-12-09 00:00:00,0.0,16.03,0.7,52.12,0.0
2024-12-09 01:00:00,0.0,15.32,0.87,54.37,0.0
2024-12-09 02:00:00,0.0,14.13,1.06,58.81,0.0
2024-12-09 03:00:00,0.0,12.7,1.17,64.78,0.0
2024-12-09 04:00:00,0.0,11.67,1.21,69.24,0.0
